GEOID,dist_type,store_rowid_p,dist,row,duration,mb_rank
13063040510,D4,8,21606.289738863812,4874,23.15005,MB3
13063040510,D3,10,21536.614960067684,4873,27.177016666666667,MB4
13063040510,D5,53,34529.416678594294,4875,39.648450000000004,MB5
13063040512,D1,54,10785.02032637988,4841,18.669066666666666,MB1
13063040512,D2,9,11544.300114857495,4842,19.600816666666667,MB2
13063040512,D4,8,23393.75835616357,4844,26.905716666666667,MB3
13063040512,D3,10,23359.704198205734,4843,30.991633333333333,MB4
13063040512,D5,117,33630.2519627114,4845,37.7361,MB5
13063040513,D1,9,11090.623930152748,4876,17.433433333333333,MB1
13063040513,D2,54,11721.000510499045,4877,20.63155,MB2
13063040513,D3,8,24590.550689843538,4878,28.86231666666667,MB3
13063040513,D4,10,24908.973381499505,4879,32.55546666666667,MB4
13063040513,D5,117,31959.744972442466,4880,35.68778333333333,MB5
13063040518,D1,9,17590.57238869754,4816,24.679233333333332,MB1
13063040518,D2,54,18395.61666902832,4817,28.895,MB2
13063040518,D5,10,29846.910315766745,4820,34.55828333333333,MB3
13063040518,D3,117,29353.720850051526,4818,36.010133333333336,MB4
13063040518,D4,20,29802.775239597442,4819,38.57351666666667,MB5
13063040519,D1,54,9191.902210004544,2091,16.212133333333334,MB1
13063040519,D2,9,11937.527691170646,2092,16.267466666666667,MB2
13063040519,D4,8,21327.64078620411,2094,24.44878333333333,MB3
13063040519,D3,10,20950.91089143631,2093,27.59783333333333,MB4
13063040519,D5,53,35051.1415892927,2095,40.947199999999995,MB5
13063040521,D1,54,12729.425718295104,1946,21.530716666666667,MB1
13063040521,D2,9,14899.365574105525,1947,21.586033333333333,MB2
13063040521,D3,10,23166.116310955116,1948,27.049266666666664,MB3
13063040521,D4,8,24440.980301765812,1949,27.435683333333333,MB4
13063040521,D5,117,35036.85934407417,1950,40.400549999999996,MB5
13063040522,D1,54,10805.519239121219,1991,18.3093,MB1
13063040522,D2,9,13667.28559039284,1992,18.364616666666667,MB2
13063040522,D4,8,22515.886791816185,1994,26.54595,MB3
13063040522,D3,10,21503.85905453353,1993,27.57538333333333,MB4
13063040522,D5,117,36102.60620039962,1995,40.244816666666665,MB5
13063040523,D2,9,13676.151103112625,1997,20.270033333333334,MB1
13063040523,D1,54,12861.440354617496,1996,21.200699999999998,MB2
13063040523,D4,8,25177.929191878557,1999,29.43735,MB3
13063040523,D3,10,24531.802113927195,1998,30.073266666666665,MB4
13063040523,D5,117,33134.166845197105,2000,37.095666666666666,MB5
13063040525,D1,9,17290.5688580319,1911,23.988933333333332,MB1
13063040525,D2,54,18709.841539755776,1912,29.28513333333333,MB2
13063040525,D3,117,28202.92574862743,1913,31.251716666666667,MB3
13063040525,D4,20,28808.10062588956,1914,33.81515,MB4
13063040525,D5,72,30496.62648666946,1915,38.68483333333334,MB5
13063040527,D1,9,12663.124081403093,3651,17.00658333333333,MB1
13063040527,D2,54,13444.573730433987,3652,21.082933333333337,MB2
13063040527,D4,8,26210.02879756044,3654,29.319583333333334,MB3
13063040527,D3,10,26178.5488860409,3653,32.89371666666667,MB4
13063040527,D5,117,31051.64421145016,3655,34.35625,MB5
13063040528,D1,9,13538.201616174574,931,21.047683333333335,MB1
13063040528,D2,54,14951.854739947528,932,25.2164,MB2
13063040528,D5,117,29680.357836179264,935,32.88205,MB3
13063040528,D4,8,27768.70959952993,934,33.36065,MB4
13063040528,D3,10,27723.240283315346,933,34.088966666666664,MB5
13063040529,D1,9,15435.394185097584,3646,20.16235,MB1
13063040529,D2,54,15719.015704880574,3647,24.378066666666665,MB2
13063040529,D4,8,28146.579562236424,3649,32.475316666666664,MB3
13063040529,D3,10,27388.576212195352,3648,33.25063333333333,MB4
13063040529,D5,117,30901.25190365926,3650,35.87193333333333,MB5
13063040530,D1,9,14719.720465306864,916,20.61475,MB1
13063040530,D2,54,15505.731822599228,917,24.783483333333333,MB2
13063040530,D4,8,28116.284714767586,919,32.92771666666667,MB3
13063040530,D5,117,30253.312416519722,920,33.15685,MB4
13063040530,D3,10,27653.760502583722,918,33.65603333333333,MB5
13063040531,D1,54,8221.509795878,3696,16.14356666666667,MB1
13063040531,D2,9,11495.236653705395,3697,16.1989,MB2
13063040531,D4,8,20351.0341711744,3699,24.38021666666667,MB3
13063040531,D3,10,20128.758918859094,3698,27.595966666666666,MB4
13063040531,D5,53,34353.282262096975,3700,40.87863333333333,MB5
13063040532,D1,54,8879.278880056923,3686,16.760483333333333,MB1
13063040532,D2,9,12471.140402474728,3687,16.815816666666667,MB2
13063040532,D4,8,20660.878839689347,3689,24.997133333333334,MB3
13063040532,D3,10,20026.02001112196,3688,25.858216666666667,MB4
13063040532,D5,53,35289.76462116391,3690,41.49555,MB5
13063040533,D2,9,15818.677425394535,927,20.762766666666668,MB1
13063040533,D1,54,14911.530119918556,926,24.562,MB2
13063040533,D3,10,25742.984711281548,928,32.27265,MB3
13063040533,D4,8,26936.43875058234,929,33.07573333333333,MB4
13063040533,D5,117,32887.75128360689,930,37.765033333333335,MB5
13063040534,D2,9,14663.920377028873,3657,21.178033333333335,MB1
13063040534,D1,54,13255.12924828505,3656,23.806233333333335,MB2
13063040534,D4,8,25264.945418859086,3659,32.04286666666666,MB3
13063040534,D3,10,24225.124326431673,3658,32.678783333333335,MB4
13063040534,D5,117,33871.94567546281,3660,38.38706666666667,MB5
13063040535,D2,9,15982.110749967946,912,21.72615,MB1
13063040535,D1,54,15793.59944263482,911,25.941866666666666,MB2
13063040535,D3,10,27019.661436318478,913,32.299883333333334,MB3
13063040535,D4,8,28034.521935141023,914,34.039116666666665,MB4
13063040535,D5,117,31603.76898564723,915,38.728433333333335,MB5
13063040536,D2,9,17231.54894757119,907,21.456466666666664,MB1
13063040536,D1,54,17022.588672473503,906,25.6722,MB2
13063040536,D3,10,27872.531330987877,908,32.0302,MB3
13063040536,D4,8,29140.557128321405,909,33.76945,MB4
13063040536,D5,117,31410.122453810596,910,37.19781666666667,MB5
13063040537,D1,9,16376.378802158051,4781,23.990516666666668,MB1
13063040537,D2,54,18267.820143520017,4782,29.286716666666667,MB2
13063040537,D3,117,27602.341064500495,4783,32.71018333333333,MB3
13063040537,D4,20,28545.621689392745,4784,35.2736,MB4
13063040537,D5,10,30665.029396243004,4785,38.15918333333333,MB5
13063040538,D1,9,15355.961072846238,4786,22.719800000000003,MB1
13063040538,D2,54,16836.72298777496,4787,26.888550000000002,MB2
13063040538,D3,117,28788.861738281554,4788,32.733133333333335,MB3
13063040538,D5,8,29562.24943195635,4790,34.07308333333334,MB4
13063040538,D4,10,29209.23823818652,4789,35.76108333333333,MB5
13063040606,D1,72,22423.71401677615,4931,31.199749999999998,MB1
13063040606,D3,9,26345.122316746536,4933,32.769333333333336,MB2
13063040606,D2,54,26239.994124696488,4932,33.6629,MB3
13063040606,D4,20,28864.4291561688,4934,36.51343333333333,MB4
13063040606,D5,117,31056.97374446539,4935,37.053383333333336,MB5
13063040609,D1,54,18623.324191221694,4936,24.68245,MB1
13063040609,D2,9,21124.31695333265,4937,24.737750000000002,MB2
13063040609,D3,10,26362.260700577055,4938,30.201,MB3
13063040609,D4,8,29223.257822551288,4939,30.587416666666666,MB4
13063040609,D5,72,30882.086779998186,4940,36.23155,MB5
13063040614,D1,54,21977.52511226434,4811,29.079666666666665,MB1
13063040614,D2,9,24032.601630273683,4812,30.763716666666667,MB2
13063040614,D4,10,29345.13628395152,4814,34.59818333333333,MB3
13063040614,D5,8,32522.998896809855,4815,34.98458333333333,MB4
13063040614,D3,72,27653.539342060063,4813,35.98125,MB5
13063040615,D1,54,20434.873875292633,1971,26.851116666666666,MB1
13063040615,D2,9,23312.181546653203,1972,26.906416666666665,MB2
13063040615,D3,10,27074.982290138778,1973,32.36965,MB3
13063040615,D5,8,30501.586179407197,1975,32.75606666666667,MB4
13063040615,D4,72,29831.435964424298,1974,35.96571666666667,MB5
13063040617,D1,54,22474.187832724285,1976,27.835649999999998,MB1
13063040617,D2,9,26438.427195878594,1977,27.89095,MB2
13063040617,D3,10,26775.52931284596,1978,33.35418333333333,MB3
13063040617,D5,72,30301.18545232498,1980,34.24511666666667,MB4
13063040617,D4,38,29878.759825286077,1979,39.20845,MB5
13063040623,D1,9,22676.071966244937,3636,30.928866666666668,MB1
13063040623,D2,54,23601.901542774063,3637,31.822416666666665,MB2
13063040623,D3,72,25202.68766322441,3638,32.13268333333333,MB3
13063040623,D5,117,28225.54458124895,3640,33.17636666666667,MB4
13063040623,D4,20,27120.83650854426,3639,35.739783333333335,MB5
13063040624,D1,9,21628.896237167457,3706,30.124016666666666,MB1
13063040624,D2,54,22411.606156897804,3707,31.889799999999997,MB2
13063040624,D5,117,28678.176091542835,3710,34.75895,MB3
13063040624,D3,72,26358.321356775854,3708,35.55783333333333,MB4
13063040624,D4,20,27900.586102009725,3709,37.32233333333333,MB5
13063040625,D1,72,22881.494883750263,891,28.955983333333332,MB1
13063040625,D2,9,25073.435842232597,892,31.808816666666665,MB2
13063040625,D3,54,25812.03806248408,893,32.70238333333334,MB3
13063040625,D5,117,28648.39948827799,895,35.57121666666667,MB4
13063040625,D4,20,26772.478707193273,894,35.826483333333336,MB5
13063040626,D2,72,24278.599468389508,3692,30.807399999999998,MB1
13063040626,D1,9,23412.756152032463,3691,31.02991666666667,MB2
13063040626,D5,117,27220.30591951741,3695,31.222016666666665,MB3
13063040626,D3,54,24702.401880113233,3693,33.283116666666665,MB4
13063040626,D4,20,25892.060478282947,3694,33.78545,MB5
13063040627,D2,9,21596.04006578285,3642,28.33963333333333,MB1
13063040627,D1,54,20642.968570849378,3641,29.4593,MB2
13063040627,D3,72,28108.334674407273,3643,34.56423333333333,MB3
13063040627,D4,10,29741.82406612589,3644,34.977833333333336,MB4
13063040627,D5,20,32009.331827057613,3645,40.36528333333333,MB5
13063040628,D2,9,24461.597229341533,4797,31.942600000000002,MB1
13063040628,D1,54,23302.17398780916,4796,32.83616666666667,MB2
13063040628,D3,72,25723.613257365643,4798,33.87005,MB3
13063040628,D4,10,31532.74944704895,4799,38.35463333333333,MB4
13063040628,D5,20,32024.498347890043,4800,42.950799999999994,MB5
13063040629,D1,54,15835.739435992982,4746,23.271633333333334,MB1
13063040629,D2,9,17191.472630208627,4747,23.7015,MB2
13063040629,D3,10,25890.150006987915,4748,28.790183333333335,MB3
13063040629,D4,8,27526.030861706247,4749,29.1766,MB4
13063040629,D5,72,32830.27751887958,4750,38.463899999999995,MB5
13063040630,D1,54,16709.282131539145,3661,23.413516666666666,MB1
13063040630,D2,9,18555.605103042715,3662,23.607116666666666,MB2
13063040630,D3,10,25913.61371960492,3663,28.93205,MB3
13063040630,D4,8,28006.605931185975,3664,29.318483333333333,MB4
13063040630,D5,72,32150.908018476897,3665,38.580783333333336,MB5
13063040631,D1,9,20146.494624464034,921,28.37205,MB1
13063040631,D2,54,20880.524637636307,922,29.265616666666666,MB2
13063040631,D5,117,28985.35020073418,925,33.61943333333333,MB3
13063040631,D3,72,27906.035515664098,923,34.73908333333333,MB4
13063040631,D4,20,28665.31157683392,924,36.18283333333333,MB5
13063040632,D1,54,21393.92440679119,3676,25.740066666666667,MB1
13063040632,D2,9,25064.16059581453,3677,25.795366666666666,MB2
13063040632,D3,10,26514.653771489342,3678,31.2586,MB3
13063040632,D5,8,30608.817112078243,3680,31.645033333333334,MB4
13063040632,D4,72,30371.004023176247,3679,33.69146666666667,MB5
13063040633,D1,54,19298.95232683315,4801,23.74588333333333,MB1
13063040633,D2,9,23041.676644161475,4802,23.80118333333333,MB2
13063040633,D3,10,24993.082238033407,4803,29.264416666666666,MB3
13063040633,D4,8,28744.862542033996,4804,29.65083333333333,MB4
13063040633,D5,72,31856.817456516077,4805,36.43486666666667,MB5
13063040634,D2,9,18388.31988121648,882,23.3127,MB1
13063040634,D1,54,17790.6471528799,881,25.20221666666667,MB2
13063040634,D3,10,28034.755277140015,883,30.72076666666667,MB3
13063040634,D4,8,29656.432478198003,884,31.107183333333335,MB4
13063040634,D5,72,30826.067990185416,885,36.96525,MB5
13063040635,D2,9,19799.75351008487,4792,25.182033333333333,MB1
13063040635,D1,54,19291.65018143218,4791,26.07561666666667,MB2
13063040635,D3,10,29229.816379934942,4793,31.59415,MB3
13063040635,D5,8,31066.00881161194,4795,31.980566666666668,MB4
13063040635,D4,72,29330.65681524928,4794,34.48141666666667,MB5
13063040636,D2,72,19995.621865149787,937,26.73955,MB1
13063040636,D1,20,18908.420725777454,936,28.149066666666666,MB2
13063040636,D3,117,21895.036787117213,938,29.429633333333335,MB3
13063040636,D4,138,23272.249467465655,939,29.905483333333333,MB4
13063040636,D5,106,27252.571935335825,940,33.67763333333333,MB5
13063040637,D1,72,21113.794844298664,886,27.727766666666664,MB1
13063040637,D2,20,25617.977168140103,887,34.59826666666667,MB2
13063040637,D3,9,26663.52112268475,888,34.94688333333333,MB3
13063040637,D4,54,27647.193674178252,889,35.84043333333333,MB4
13063040637,D5,117,28022.769093917468,890,36.54258333333333,MB5
13063040638,D2,117,22612.07010206792,942,27.690766666666665,MB1
13063040638,D1,20,21416.61975904606,941,30.254183333333334,MB2
13063040638,D3,9,23842.387313523854,943,32.105383333333336,MB3
13063040638,D4,72,24095.322180005318,944,35.07006666666667,MB4
13063040638,D5,54,26769.731349694026,945,36.217616666666665,MB5
13063040639,D2,72,23476.300873735585,4742,35.46991666666667,MB1
13063040639,D4,117,24954.269293044443,4744,36.48251666666667,MB2
13063040639,D3,9,24113.750094315274,4743,37.71065,MB3
13063040639,D1,20,23466.78426184652,4741,39.045899999999996,MB4
13063040639,D5,54,26203.43158204628,4745,41.82293333333334,MB5
13063980000,D1,54,4891.130727797457,2096,11.666616666666666,MB1
13063980000,D2,9,11334.184060148478,2097,16.19915,MB2
13063980000,D3,8,16379.10027026109,2098,23.444399999999998,MB3
13063980000,D4,10,16535.24099245051,2099,24.773216666666666,MB4
13063980000,D5,53,32412.960669479377,2100,39.942816666666666,MB5
13067030104,D2,28,21011.60019048574,2227,22.049083333333332,MB1
13067030104,D1,29,16748.36151064646,2226,23.054216666666665,MB2
13067030104,D4,115,30273.692972050496,2229,26.68616666666667,MB3
13067030104,D3,134,29182.093825573855,2228,38.15963333333333,MB4
13067030104,D5,42,33764.0589214864,2230,39.493566666666666,MB5
13067030107,D1,29,20813.532175873006,2021,23.5159,MB1
13067030107,D2,28,24163.462746737547,2022,24.921983333333333,MB2
13067030107,D4,115,31158.482453766523,2024,29.55906666666667,MB3
13067030107,D5,8,35393.38896891636,2025,34.26586666666667,MB4
13067030107,D3,134,27662.394058351227,2023,35.11926666666667,MB5
13067030108,D1,29,16980.446853666428,1836,24.95133333333333,MB1
13067030108,D2,28,22835.812152412032,1837,28.483766666666668,MB2
13067030108,D5,115,34269.33926800081,1840,34.08185,MB3
13067030108,D3,42,28997.620596030607,1838,36.324616666666664,MB4
13067030108,D4,50,31280.257811740932,1839,39.19358333333333,MB5
13067030109,D1,29,13945.287911618936,1561,19.79315,MB1
13067030109,D2,28,19418.07686911572,1562,22.1192,MB2
13067030109,D4,115,30864.83060026152,1564,27.7173,MB3
13067030109,D3,42,29812.152127766283,1563,33.14546666666667,MB4
13067030109,D5,134,31744.29736923929,1565,39.19075,MB5
13067030110,D1,29,18516.64298245444,1566,24.030383333333337,MB1
13067030110,D2,28,23603.844981049755,1567,27.562816666666667,MB2
13067030110,D3,42,32017.38642594355,1568,39.0533,MB3
13067030110,D5,50,32863.00347854083,1570,41.92223333333333,MB4
13067030110,D4,134,32447.924357753516,1569,44.634350000000005,MB5
13067030111,D1,29,18363.228802757505,4896,23.18361666666667,MB1
13067030111,D2,28,22954.31191205451,4897,24.5897,MB2
13067030111,D4,115,32299.42273202818,4899,29.226783333333334,MB3
13067030111,D3,134,30746.64114124655,4898,40.70025,MB4
13067030111,D5,42,33469.28046462103,4900,41.3572,MB5
13067030112,D2,28,22432.41017815412,1667,23.87295,MB1
13067030112,D1,29,18444.693838255993,1666,24.878083333333333,MB2
13067030112,D4,115,30910.358026853795,1669,28.51001666666667,MB3
13067030112,D3,134,28890.434219660052,1668,39.98350000000001,MB4
13067030112,D5,42,35130.02243121707,1670,43.306850000000004,MB5
13067030113,D2,28,23455.782561445663,1882,24.47351666666667,MB1
13067030113,D1,29,19674.58628984665,1881,25.478650000000002,MB2
13067030113,D4,115,31351.045155532804,1884,29.110583333333334,MB3
13067030113,D5,8,35459.66613977887,1885,36.38785,MB4
13067030113,D3,134,28654.258498497646,1883,37.16523333333334,MB5
13067030220,D1,29,26652.14091563746,4981,28.452299999999997,MB1
13067030220,D2,134,29002.735720729135,4982,29.556383333333333,MB2
13067030220,D3,28,29717.02015490745,4983,29.858366666666665,MB3
13067030220,D4,8,31633.99108524805,4984,31.618016666666666,MB4
13067030220,D5,10,34743.391359223795,4985,32.48433333333333,MB5
13067030233,D1,8,19836.95674044559,2151,27.960066666666666,MB1
13067030233,D3,10,26104.558377271907,2153,32.55891666666667,MB2
13067030233,D2,50,23414.05041124588,2152,33.24013333333333,MB3
13067030233,D4,53,27786.752143798094,2154,36.09206666666667,MB4
13067030233,D5,54,31196.650255297827,2155,37.88888333333333,MB5
13067030235,D1,50,21075.439077378287,2156,29.020249999999997,MB1
13067030235,D5,42,28834.787625554607,2160,30.667966666666665,MB2
13067030235,D3,53,26368.319493203042,2158,36.623583333333336,MB3
13067030235,D2,8,25060.994326126634,2157,37.60768333333333,MB4
13067030235,D4,29,28001.652247892245,2159,38.74098333333333,MB5
13067030236,D2,42,25343.59651647032,2087,28.152683333333336,MB1
13067030236,D1,29,20230.595780402964,2086,29.0604,MB2
13067030236,D3,50,25729.221034241,2088,32.31235,MB3
13067030236,D4,28,26972.63155104738,2089,34.43783333333333,MB4
13067030236,D5,53,31609.30205145862,2090,40.74205,MB5
13067030240,D1,29,20915.039818599802,4921,26.804883333333333,MB1
13067030240,D2,28,26089.677826611616,4922,30.337333333333333,MB2
13067030240,D4,8,31995.109014271136,4924,37.38545,MB3
13067030240,D5,42,32544.65298093971,4925,38.8185,MB4
13067030240,D3,50,31382.62855277573,4923,41.68743333333334,MB5
13067030241,D1,29,21974.21730155411,1421,29.065333333333335,MB1
13067030241,D2,28,27457.18479578194,1422,32.597766666666665,MB2
13067030241,D5,42,31777.675792908954,1425,38.0313,MB3
13067030241,D4,8,30625.98637750117,1424,39.1897,MB4
13067030241,D3,50,29652.800506225914,1423,40.90026666666667,MB5
13067030242,D1,29,23165.570572040095,1331,30.183216666666667,MB1
13067030242,D2,28,28157.893980238427,1332,33.715650000000004,MB2
13067030242,D3,8,30013.163937108748,1333,36.95263333333333,MB3
13067030242,D5,42,34116.92985216582,1335,37.64771666666666,MB4
13067030242,D4,50,31163.978493168823,1334,40.51668333333334,MB5
13067030243,D1,29,24310.559593461243,4901,30.870216666666668,MB1
13067030243,D3,28,29287.5316598253,4903,34.40265,MB2
13067030243,D2,8,28917.19248031992,4902,34.633500000000005,MB3
13067030243,D5,10,33872.57638668979,4905,35.49985,MB4
13067030243,D4,50,30823.94763111194,4904,40.09403333333333,MB5
13067030244,D1,29,20908.2513537995,1841,28.420716666666667,MB1
13067030244,D2,28,26947.11003876279,1842,31.953166666666668,MB2
13067030244,D4,42,29088.924122919598,1844,33.2438,MB3
13067030244,D3,50,28001.935306400715,1843,36.11281666666666,MB4
13067030244,D5,8,31469.080629960434,1845,39.18195,MB5
13067030245,D1,29,21311.320286634287,1406,27.671699999999998,MB1
13067030245,D2,28,25353.34758351507,1407,29.077783333333333,MB2
13067030245,D5,8,33474.447656820485,1410,33.697766666666666,MB3
13067030245,D4,115,33284.012257671675,1409,33.71485,MB4
13067030245,D3,134,30122.79815536376,1408,37.87671666666667,MB5
13067030246,D1,29,23686.447151472214,4926,25.813916666666668,MB1
13067030246,D2,28,27720.00846077149,4927,27.220000000000002,MB2
13067030246,D4,8,31371.59315010246,4929,31.3128,MB3
13067030246,D3,134,31153.263092495115,4928,35.49178333333334,MB4
13067030246,D5,50,34870.187906218474,4930,45.58548333333333,MB5
13067030247,D1,29,26314.308776801314,1546,27.18455,MB1
13067030247,D2,28,29732.8919822503,1547,28.590633333333336,MB2
13067030247,D4,8,30806.169053872818,1549,30.30933333333333,MB3
13067030247,D5,10,34216.61719262032,1550,31.175633333333334,MB4
13067030247,D3,134,30157.908320330243,1548,32.32758333333333,MB5
13067030248,D2,8,28791.16926250504,2462,25.546083333333335,MB1
13067030248,D5,10,32115.462858658866,2465,26.412399999999998,MB2
13067030248,D1,29,28134.449461273594,2461,28.571216666666665,MB3
13067030248,D3,28,31751.42780841204,2463,29.977283333333332,MB4
13067030248,D4,134,31865.163318506293,2464,30.9527,MB5
13067030249,D1,29,25845.09417881051,1341,33.385799999999996,MB1
13067030249,D2,8,27576.972205568887,1342,33.88021666666667,MB2
13067030249,D3,28,30734.241537460035,1343,34.0328,MB3
13067030249,D5,10,32387.736146221658,1345,34.74653333333333,MB4
13067030249,D4,50,30749.828299640765,1344,45.01776666666667,MB5
13067030250,D3,50,27004.252067116053,1523,35.798183333333334,MB1
13067030250,D2,29,26393.271640695453,1522,36.1782,MB2
13067030250,D4,10,31739.365655435162,1524,36.220533333333336,MB3
13067030250,D1,8,26085.554897843333,1521,37.46501666666666,MB4
13067030250,D5,28,32013.41008467366,1525,37.78968333333333,MB5
13067030251,D1,8,24027.200858902514,1426,34.33023333333333,MB1
13067030251,D4,10,29765.716210915733,1429,35.01948333333333,MB2
13067030251,D3,29,28423.658954722287,1428,35.431083333333326,MB3
13067030251,D2,50,26065.957807668732,1427,35.83643333333334,MB4
13067030251,D5,53,30951.96926443088,1430,38.64488333333334,MB5
13067030252,D1,29,22835.985387894245,1776,31.3275,MB1
13067030252,D3,42,28253.367901220932,1778,31.396549999999998,MB2
13067030252,D2,50,25532.811664865065,1777,34.26553333333333,MB3
13067030252,D4,28,29154.09174849238,1779,34.69271666666667,MB4
13067030252,D5,8,29676.381025530267,1780,41.35783333333333,MB5
13067030253,D4,42,28523.58479628265,1769,27.622083333333332,MB1
13067030253,D1,50,23616.779276496974,1766,30.491066666666665,MB2
13067030253,D2,29,25123.981753825974,1767,36.15148333333333,MB3
13067030253,D5,53,29100.087057713536,1770,38.920766666666665,MB4
13067030253,D3,8,27547.041133634226,1768,39.19625,MB5
13067030254,D1,29,21168.600347507232,1611,23.686233333333334,MB1
13067030254,D2,28,24906.744400881198,1612,25.092316666666665,MB2
13067030254,D4,115,32403.51566154308,1614,29.7294,MB3
13067030254,D5,8,34236.258447281936,1615,31.5941,MB4
13067030254,D3,134,29047.69752777445,1613,36.970416666666665,MB5
13067030255,D1,29,22889.873558060553,1586,26.356483333333333,MB1
13067030255,D2,28,26510.552816917414,1587,27.762566666666665,MB2
13067030255,D4,8,33031.27048329012,1589,31.855366666666665,MB3
13067030255,D5,115,33466.72910399354,1590,32.39965,MB4
13067030255,D3,134,29332.21220895932,1588,34.9698,MB5
13067030256,D1,8,24722.349296493136,1486,33.7275,MB1
13067030256,D4,10,29672.64352822091,1489,34.5938,MB2
13067030256,D2,29,28433.663167621504,1487,37.029716666666666,MB3
13067030256,D5,28,33515.63335791254,1490,38.43576666666667,MB4
13067030256,D3,50,29149.930542376773,1488,39.81478333333334,MB5
13067030257,D1,8,26368.76141986579,4886,31.854333333333333,MB1
13067030257,D4,10,30975.524539759677,4889,32.72063333333333,MB2
13067030257,D5,28,32120.991402751697,4890,34.28981666666667,MB3
13067030257,D2,29,27349.413964491778,4887,34.543800000000005,MB4
13067030257,D3,50,30942.440960893364,4888,39.64935,MB5
13067030258,D1,29,24812.51176255068,1336,27.91695,MB1
13067030258,D2,28,29155.631988579582,1337,29.323033333333335,MB2
13067030258,D3,8,29659.17606331032,1338,31.078016666666667,MB3
13067030258,D4,134,32872.45464495373,1339,34.75383333333333,MB4
13067030258,D5,50,33397.01046959308,1340,43.524366666666666,MB5
13067030259,D1,29,22908.268324824243,1326,28.7601,MB1
13067030259,D2,28,27133.623639783975,1327,30.166166666666665,MB2
13067030259,D4,8,31649.095866907814,1329,34.25895,MB3
13067030259,D3,134,31476.040183150813,1328,38.4379,MB4
13067030259,D5,50,34302.43522147292,1330,46.064483333333335,MB5
13067030260,D2,28,26337.396647184418,4912,28.43006666666667,MB1
13067030260,D1,29,21691.025526089317,4911,28.57381666666667,MB2
13067030260,D3,8,31992.23460221702,4913,35.682249999999996,MB3
13067030260,D4,134,32404.838896676258,4914,39.82771666666667,MB4
13067030260,D5,50,33065.26485873116,4915,43.77495,MB5
13067030261,D2,28,25833.25123277141,4917,30.752133333333333,MB1
13067030261,D1,29,21446.69967818101,4916,30.895899999999997,MB2
13067030261,D4,8,32682.231102695507,4919,38.678700000000006,MB3
13067030261,D3,134,31368.533335019147,4918,42.824083333333334,MB4
13067030261,D5,50,34107.79522774633,4920,48.78771666666667,MB5
13067030262,D1,8,22206.993872776842,1851,33.314299999999996,MB1
13067030262,D2,50,24265.793934122314,1852,34.849849999999996,MB2
13067030262,D3,10,28309.263869003502,1853,36.599000000000004,MB3
13067030262,D4,53,28984.665102434574,1854,37.62896666666666,MB4
13067030262,D5,29,30169.72126918796,1855,38.93476666666666,MB5
13067030263,D1,50,23421.50287933874,1531,32.321583333333336,MB1
13067030263,D2,8,24144.13226011766,1532,35.55818333333333,MB2
13067030263,D3,29,28313.60592823498,1533,38.647133333333336,MB3
13067030263,D4,53,28472.458201327736,1534,39.924883333333334,MB4
13067030263,D5,10,30522.801393098754,1535,39.9852,MB5
13067030264,D1,29,23706.68397953278,1511,33.0417,MB1
13067030264,D5,42,31045.262595112476,1515,34.7878,MB2
13067030264,D4,28,29513.723847052985,1514,36.574083333333334,MB3
13067030264,D2,50,27351.412976633812,1512,37.6568,MB4
13067030264,D3,8,28693.423036380627,1513,39.798366666666666,MB5
13067030265,D1,29,24520.952069549614,1516,34.66545,MB1
13067030265,D4,28,30018.730267107225,1519,38.19783333333333,MB2
13067030265,D2,8,28059.10279047663,1517,38.326816666666666,MB3
13067030265,D5,42,32730.55749402747,1520,38.77728333333334,MB4
13067030265,D3,50,28392.704552745727,1518,41.646233333333335,MB5
13067030266,D1,29,18058.688501624376,1746,26.764133333333334,MB1
13067030266,D2,28,24586.83003355558,1747,28.979316666666666,MB2
13067030266,D3,42,26273.352991468942,1748,29.781083333333335,MB3
13067030266,D4,50,28271.637467847824,1749,33.90063333333333,MB4
13067030266,D5,53,34169.575693108025,1750,42.330333333333336,MB5
13067030267,D1,29,18990.528093665707,1571,26.2737,MB1
13067030267,D2,28,25226.663349231898,1572,29.80613333333333,MB2
13067030267,D3,42,27772.340150140004,1573,33.43978333333333,MB3
13067030267,D4,50,28573.641682319558,1574,36.30878333333333,MB4
13067030267,D5,8,33414.42046096207,1575,46.43921666666667,MB5
13067030268,D1,50,19054.867595484193,1481,26.11635,MB1
13067030268,D3,42,25610.00830534798,1483,28.2276,MB2
13067030268,D2,53,24693.0967576215,1482,33.71973333333333,MB3
13067030268,D4,8,27052.817183505198,1484,34.220299999999995,MB4
13067030268,D5,29,27310.69416949062,1485,36.689933333333336,MB5
13067030269,D1,50,18877.616820573265,1526,25.44435,MB1
13067030269,D4,42,27346.585468844314,1529,28.767066666666665,MB2
13067030269,D2,53,24273.85859635616,1527,33.04773333333333,MB3
13067030269,D3,8,25146.67753136907,1528,35.15273333333334,MB4
13067030269,D5,29,28822.11659603796,1530,37.59593333333333,MB5
13067030270,D1,8,21003.322216090757,1431,30.500133333333334,MB1
13067030270,D2,50,21830.63484067709,1432,30.582816666666666,MB2
13067030270,D3,53,26464.009676640973,1433,34.81483333333333,MB3
13067030270,D4,10,27663.917431369428,1434,35.514649999999996,MB4
13067030270,D5,29,31554.219652458123,1435,43.073483333333336,MB5
13067030271,D1,50,20526.260027124856,1861,29.181866666666668,MB1
