GEOID,dist_type,store_rowid,row,duration,mb_rank
13063040417,D3,658,1988,16.464183333333335,MB5
13121008701,D5,47,560,16.467483333333334,MB5
13121008302,D5,59,2615,16.467683333333333,MB5
13067030235,D2,569,2157,16.47075,MB4
13121007710,D5,53,720,16.474066666666666,MB4
13121011505,D1,46,116,16.477166666666665,MB1
13067030263,D3,488,1533,16.479133333333333,MB4
13135050612,D1,268,3056,16.480366666666665,MB5
13135050116,D3,344,2958,16.485983333333333,MB2
13135050591,D5,519,2910,16.48705,MB4
13067030906,D4,570,2459,16.489983333333335,MB5
13067030252,D5,278,1780,16.493883333333333,MB4
13135050557,D4,697,3439,16.505433333333333,MB4
13135050628,D5,819,3275,16.50655,MB5
13135050117,D3,265,3618,16.50875,MB3
13135050223,D2,125,3027,16.509133333333335,MB2
13121001101,D5,57,785,16.5132,MB4
13089022001,D5,55,2315,16.516133333333332,MB5
13121011429,D1,616,276,16.518983333333335,MB2
13135050113,D1,125,3316,16.5251,MB2
13121010204,D2,46,4697,16.532766666666667,MB2
13089021222,D5,46,4405,16.537083333333335,MB4
13089023211,D5,723,230,16.54655,MB5
13067030409,D4,46,2069,16.56415,MB2
13089020100,D4,690,4329,16.5658,MB3
13063040638,D4,423,944,16.5699,MB4
13121011436,D2,616,967,16.571016666666665,MB2
13121001801,D2,54,3752,16.573150000000002,MB5
13067030405,D4,569,2234,16.57815,MB3
13121010115,D1,55,1346,16.578366666666668,MB3
13089023444,D5,52,1295,16.579983333333335,MB5
13067030603,D4,3,4884,16.585383333333333,MB4
13135050617,D5,819,2930,16.59058333333333,MB3
13121010308,D3,58,3993,16.591766666666665,MB5
13135050539,D5,517,2035,16.593283333333332,MB5
13121011442,D4,618,4239,16.597983333333335,MB3
13067030355,D5,51,1640,16.602916666666665,MB4
13121011508,D2,150,3802,16.60428333333333,MB2
13135050579,D3,61,3293,16.609866666666665,MB3
13135050243,D2,125,2737,16.612016666666666,MB2
13067031001,D5,567,2190,16.612666666666666,MB5
13089021101,D2,314,182,16.616183333333332,MB2
13121010007,D2,59,4262,16.6166,MB2
13121011624,D3,616,4808,16.616916666666665,MB3
13121001302,D4,55,4049,16.620166666666666,MB5
13067030350,D3,487,1848,16.628183333333332,MB3
13135050617,D2,104,2927,16.62933333333333,MB4
13121007002,D5,47,2405,16.629616666666667,MB5
13135050324,D3,617,3168,16.63215,MB5
13121011512,D2,825,597,16.632916666666667,MB1
13135050611,D3,124,3303,16.635366666666666,MB3
13121010131,D2,314,802,16.63595,MB2
13121010223,D1,570,3966,16.638166666666667,MB1
13135050235,D3,616,3018,16.644316666666665,MB2
13067030235,D3,454,2158,16.644916666666667,MB5
13121010309,D5,53,4235,16.64698333333333,MB5
13121011444,D1,616,286,16.648166666666665,MB1
13121010130,D5,616,4140,16.6565,MB3
13135050759,D4,268,2774,16.657249999999998,MB4
13135050553,D3,268,3233,16.6582,MB3
13089021819,D2,723,4547,16.661933333333334,MB4
13135050323,D4,345,3179,16.662816666666668,MB4
13121006400,D5,59,2660,16.663249999999998,MB5
13121011643,D2,46,1002,16.664933333333334,MB2
13135050335,D5,46,2980,16.673866666666665,MB5
13135050529,D4,125,1929,16.676983333333332,MB3
13121011649,D4,265,639,16.684549999999998,MB3
13135050616,D5,104,3615,16.687883333333335,MB4
13067030360,D2,570,1757,16.700416666666666,MB2
13135050556,D4,617,3159,16.702733333333335,MB4
13121000501,D2,47,1037,16.709500000000002,MB4
13063040639,D4,423,4744,16.719683333333332,MB4
13135050205,D4,618,239,16.7291,MB4
13135050443,D5,844,3545,16.738916666666668,MB5
13121010212,D1,55,1321,16.739716666666666,MB3
13121011618,D4,265,44,16.74015,MB1
13135050559,D2,697,3557,16.742033333333335,MB3
13135050234,D3,345,2923,16.745883333333335,MB3
13067030250,D4,569,1524,16.7461,MB3
13067030251,D5,570,1430,16.74645,MB5
13121010540,D5,660,710,16.748083333333334,MB5
13121009804,D2,51,867,16.754316666666668,MB2
13121010535,D3,58,4213,16.758883333333333,MB5
13121011441,D2,616,282,16.76575,MB2
13067030250,D3,487,1523,16.768916666666666,MB4
13121006802,D4,47,4359,16.7692,MB5
13121007807,D5,47,2540,16.77305,MB5
13121001002,D3,57,4313,16.778533333333332,MB4
13089021305,D4,617,114,16.779783333333334,MB4
13121010132,D1,55,621,16.780116666666668,MB3
13089021204,D5,617,270,16.78408333333333,MB4
13135050530,D5,125,1925,16.786166666666666,MB3
13089021602,D4,723,2704,16.78666666666667,MB5
13121010128,D5,618,4220,16.787666666666667,MB3
13067030342,D1,46,2061,16.801466666666666,MB2
13089021505,D5,303,1310,16.806533333333334,MB4
13067031207,D5,51,10,16.809350000000002,MB3
13121011651,D4,46,319,16.81005,MB3
13089021227,D3,55,1163,16.810783333333333,MB5
13135050446,D5,314,2860,16.811166666666665,MB5
13089021213,D2,314,447,16.81255,MB2
13121011650,D3,344,1068,16.813033333333333,MB4
13089021210,D5,55,375,16.815383333333333,MB5
13067030345,D1,695,2111,16.8225,MB4
13121010133,D5,616,4135,16.829766666666664,MB3
13121009002,D2,51,3877,16.83225,MB2
13135050566,D2,344,2987,16.8375,MB2
13089022401,D4,303,2759,16.847383333333333,MB5
13135050549,D3,345,1383,16.852716666666666,MB3
13121010523,D5,348,3785,16.86385,MB5
13121011657,D3,616,608,16.865666666666666,MB2
13121009410,D2,59,797,16.868716666666668,MB3
13135050226,D3,344,3048,16.869883333333334,MB1
13121000700,D5,50,4320,16.87226666666667,MB5
13135050571,D4,535,3139,16.89605,MB5
13121010129,D4,618,4194,16.900283333333334,MB4
13067030236,D5,5,2090,16.900466666666667,MB5
13135050575,D2,345,3262,16.907333333333334,MB3
13121009607,D2,59,3972,16.917133333333332,MB2
13121008903,D3,57,353,16.9172,MB3
13135050241,D3,124,3038,16.935083333333335,MB3
13121001502,D5,47,3865,16.938716666666668,MB3
13135050573,D2,344,3267,16.939283333333332,MB2
13135050464,D4,844,3359,16.9435,MB5
13121010136,D2,314,4242,16.947733333333336,MB3
13067030509,D4,488,2444,16.954683333333332,MB4
13121010536,D4,335,4024,16.9612,MB5
13089023701,D4,59,1314,16.961516666666668,MB5
13121009001,D3,57,3883,16.962433333333333,MB5
13121009408,D2,59,662,16.963533333333334,MB2
13135050745,D5,531,3585,16.967883333333333,MB5
13089020100,D3,54,4328,16.976533333333332,MB4
13121006200,D5,59,2375,16.982816666666668,MB5
13135050235,D2,345,3017,16.986966666666667,MB3
13121008907,D2,51,857,16.98745,MB2
13089022403,D4,55,2764,16.990783333333333,MB4
13135050226,D1,125,3046,16.99106666666667,MB2
13067030405,D3,695,2233,16.99575,MB4
13121009002,D3,55,3878,16.996483333333334,MB3
13067030263,D4,568,1534,17.002366666666667,MB5
13063040606,D5,717,4935,17.002716666666668,MB5
13089021819,D3,724,4548,17.003933333333332,MB5
13135050215,D5,616,1970,17.005566666666667,MB4
13121011513,D2,825,4157,17.00635,MB1
13089021913,D5,517,160,17.0106,MB5
13135050582,D3,61,2728,17.0106,MB3
13121010132,D4,570,624,17.014033333333334,MB4
13135050617,D3,465,2928,17.017366666666668,MB5
13089021217,D4,46,199,17.02413333333333,MB5
13135050530,D3,268,1923,17.025566666666666,MB4
13089021306,D4,617,149,17.026466666666668,MB5
13089021224,D5,55,1095,17.02755,MB4
13135050591,D2,535,2907,17.02798333333333,MB5
13135050225,D4,344,3054,17.033016666666665,MB4
13121011657,D2,344,607,17.03343333333333,MB3
13089021710,D4,723,1124,17.046683333333334,MB5
13067031218,D5,544,1905,17.050666666666665,MB4
13067030407,D2,568,2082,17.05845,MB2
13067030602,D5,487,4990,17.0629,MB3
13067031110,D4,570,2209,17.063533333333332,MB5
13067031217,D4,569,1809,17.065383333333333,MB5
13135050579,D5,269,3295,17.066133333333333,MB4
13135050315,D5,46,430,17.06955,MB4
13089023214,D4,304,174,17.071783333333332,MB5
13067030341,D3,3,2058,17.0764,MB3
13135050616,D3,61,3613,17.07705,MB5
13089021711,D5,517,4415,17.08185,MB5
13135050572,D2,125,2992,17.082033333333335,MB2
13067030277,D4,276,1774,17.086233333333332,MB4
13135050626,D4,61,3164,17.088033333333332,MB5
13135050569,D3,535,3128,17.089850000000002,MB5
13121010520,D4,368,764,17.090333333333334,MB4
13067031116,D5,570,2135,17.093733333333333,MB5
13067030357,D2,825,1452,17.09416666666667,MB2
13067031219,D4,544,1474,17.099,MB4
13089022303,D4,55,4499,17.099600000000002,MB5
13067030505,D2,568,2237,17.10525,MB3
13121007710,D4,216,719,17.11143333333333,MB5
13135050521,D2,535,4957,17.11535,MB3
13121011440,D3,314,4093,17.121100000000002,MB4
13067031207,D2,568,7,17.131033333333335,MB4
13121011647,D5,265,1000,17.134816666666666,MB2
13121011636,D2,616,1017,17.138250000000003,MB3
13121001301,D4,55,839,17.14241666666667,MB5
13121011428,D2,616,1042,17.14355,MB2
13135050579,D4,124,3294,17.144266666666667,MB5
13089020300,D5,302,4350,17.153133333333336,MB5
13121011426,D2,46,37,17.1789,MB2
13121010128,D4,570,4219,17.181350000000002,MB4
13089021229,D2,314,1277,17.18433333333333,MB2
13121010004,D4,46,4254,17.189666666666668,MB2
13135050226,D2,268,3047,17.189716666666666,MB3
13135050233,D5,618,3280,17.19183333333333,MB4
13135050215,D3,519,1968,17.19268333333333,MB5
13121010520,D5,58,765,17.1957,MB5
13089021812,D5,519,460,17.197166666666664,MB5
13089021415,D4,690,104,17.210050000000003,MB4
13089021415,D3,198,103,17.212100000000003,MB5
13135050113,D2,124,3317,17.21855,MB3
13121010220,D4,314,644,17.228216666666665,MB3
13067031213,D3,544,1798,17.22985,MB4
13135050105,D4,377,234,17.23165,MB4
13063040638,D5,422,945,17.232366666666667,MB5
13121011618,D2,46,42,17.233183333333333,MB2
13121011652,D4,46,299,17.2436,MB2
13067030322,D3,570,2193,17.246316666666665,MB2
13121001204,D4,57,814,17.258399999999998,MB4
13121009803,D4,695,3959,17.264833333333335,MB2
13135050116,D4,124,2959,17.266466666666666,MB3
13121000202,D3,54,543,17.2689,MB3
13135050565,D1,344,3286,17.270666666666667,MB2
13135050750,D5,844,3070,17.272266666666667,MB5
13121011513,D1,46,4156,17.281583333333334,MB2
13067030407,D4,569,2084,17.299083333333332,MB3
13067030604,D4,825,1634,17.302149999999997,MB2
13135050634,D5,61,2920,17.305566666666667,MB3
13135050556,D5,517,3160,17.308333333333334,MB5
13067030271,D5,454,1865,17.30953333333333,MB5
13089021703,D4,723,2754,17.318266666666666,MB5
13089021707,D5,724,4490,17.325566666666667,MB5
13089021417,D4,690,109,17.335083333333333,MB4
13089021417,D3,198,108,17.337133333333334,MB5
13135050629,D4,464,3574,17.33745,MB4
13067030604,D3,570,1633,17.3434,MB3
13135050632,D5,464,3450,17.344066666666667,MB4
13067030505,D4,569,2239,17.345883333333333,MB4
13067031321,D4,545,1814,17.356333333333335,MB5
13135050741,D5,269,2875,17.35643333333333,MB5
13067031515,D5,277,1560,17.35728333333333,MB4
13121011642,D1,46,4186,17.35731666666667,MB2
13067030249,D3,6,1343,17.357933333333335,MB3
13121010311,D5,326,4020,17.362616666666668,MB4
13121010129,D5,570,4195,17.371083333333335,MB5
13067030356,D3,568,1708,17.37295,MB3
13067030363,D4,488,1724,17.378216666666667,MB4
13121011656,D3,616,303,17.392883333333334,MB1
13135050117,D5,262,3620,17.406083333333335,MB4
13067030364,D4,570,1729,17.409116666666666,MB4
13135050580,D5,345,3090,17.414766666666665,MB5
13067030507,D4,488,14,17.414933333333334,MB4
13135050757,D2,535,3527,17.416833333333333,MB4
13067030276,D5,567,1765,17.424300000000002,MB4
13135050237,D2,345,3202,17.433766666666667,MB2
13135050114,D4,344,2939,17.448033333333335,MB4
13089022405,D5,198,1170,17.44915,MB3
13121010212,D4,570,1324,17.45221666666667,MB4
13121010315,D4,58,659,17.45488333333333,MB4
13067031515,D4,63,1559,17.459533333333333,MB5
13121010204,D3,695,4698,17.460166666666666,MB3
13121008908,D4,47,3874,17.462433333333333,MB4
13121008906,D3,57,853,17.46688333333333,MB4
13135050560,D5,617,3225,17.48068333333333,MB4
13121008903,D2,59,352,17.4808,MB4
13121011435,D4,618,964,17.483716666666666,MB3
13121004200,D4,59,2379,17.490116666666665,MB5
13121011443,D2,344,4057,17.492,MB2
13121011802,D5,54,530,17.506416666666667,MB5
13135050559,D4,268,3559,17.50685,MB4
13089022404,D5,198,4530,17.509116666666667,MB3
13121011433,D4,314,4204,17.516583333333333,MB4
13121009804,D3,55,868,17.521316666666667,MB3
13067030507,D5,3,15,17.522283333333334,MB5
13121010007,D3,314,4263,17.52306666666667,MB3
13135050568,D5,268,3380,17.534816666666664,MB4
13067030357,D3,46,1453,17.537666666666667,MB3
13121011443,D4,46,4059,17.5389,MB3
13089023433,D4,526,1074,17.544433333333334,MB5
13067030343,D2,825,1362,17.547266666666665,MB2
13121010003,D2,59,572,17.549783333333334,MB2
13135050336,D5,519,3445,17.551533333333335,MB5
13121010211,D1,55,2391,17.553483333333336,MB1
13067030510,D4,825,1694,17.553766666666668,MB2
13135050584,D4,269,3299,17.559433333333335,MB3
13067030360,D3,825,1758,17.561316666666666,MB3
13135050117,D4,344,3619,17.577533333333335,MB5
13067030264,D2,4,1512,17.58285,MB2
13135050576,D4,517,3154,17.583399999999997,MB5
13121011651,D2,344,317,17.586916666666664,MB4
13067030256,D4,569,1489,17.58965,MB3
13135050554,D5,344,2895,17.597050000000003,MB5
13135050224,D2,125,3282,17.6019,MB2
13121000501,D4,57,1039,17.601916666666668,MB5
13135050121,D3,265,3023,17.602716666666666,MB3
13067030327,D3,46,2278,17.610416666666666,MB3
13067030257,D4,6,4889,17.614966666666664,MB4
13135050585,D5,531,3135,17.618516666666668,MB5
13135050620,D4,125,3064,17.619616666666666,MB4
13121011628,D3,618,3758,17.625616666666666,MB3
13063040639,D5,422,4745,17.632216666666668,MB5
13067030319,D2,570,2197,17.63445,MB2
13135050570,D5,531,3595,17.635483333333333,MB4
13135050590,D2,345,3517,17.636383333333335,MB3
13121010128,D1,55,4216,17.637366666666665,MB5
13121009700,D2,695,2347,17.640666666666668,MB3
13121010221,D4,570,4164,17.641183333333334,MB3
13121011442,D3,314,4238,17.652533333333334,MB4
13135050746,D4,529,2779,17.65335,MB5
13121011638,D1,616,1061,17.655933333333333,MB1
13135050332,D5,517,3100,17.673283333333334,MB5
13089021409,D3,198,203,17.69905,MB3
13135050560,D3,519,3223,17.70423333333333,MB5
13135050536,D3,697,2038,17.70945,MB4
13135050557,D3,344,3438,17.71463333333333,MB5
13067030407,D3,695,2083,17.7167,MB4
13135050231,D4,519,3214,17.718666666666664,MB3
13089020600,D5,690,4305,17.720216666666666,MB5
13067030331,D3,825,2178,17.7203,MB3
13067030276,D4,488,1764,17.723366666666667,MB5
13121001400,D3,55,3718,17.724216666666667,MB4
13135050239,D5,378,3315,17.7245,MB4
13121010130,D3,55,4138,17.729716666666665,MB4
13121003000,D5,303,2515,17.730566666666668,MB5
13089021416,D2,59,5027,17.733516666666667,MB2
13135050529,D3,268,1928,17.756416666666667,MB4
13121011629,D3,618,618,17.763433333333335,MB3
13067030505,D3,695,2238,17.7635,MB5
13121001502,D3,55,3863,17.76578333333333,MB4
13089022405,D4,303,1169,17.770633333333333,MB4
13067031218,D4,569,1904,17.779083333333332,MB5
13063040636,D5,370,940,17.7869,MB5
13121011660,D1,265,4196,17.787916666666668,MB1
13135050634,D3,378,2918,17.791600000000003,MB4
13135050435,D5,618,2020,17.791800000000002,MB5
13135050633,D3,268,3418,17.793400000000002,MB5
13121001702,D5,55,3830,17.796466666666667,MB5
13121008802,D2,57,3837,17.8061,MB3
13089020902,D4,59,4454,17.816983333333333,MB5
13121009802,D2,695,2337,17.822850000000003,MB3
13089021230,D3,55,1103,17.829216666666664,MB5
13135050614,D4,125,3309,17.829433333333334,MB4
13121008908,D3,57,3873,17.831083333333332,MB5
13089023324,D5,724,1195,17.837600000000002,MB4
13135050244,D4,616,3034,17.86,MB3
13135050618,D4,124,3469,17.86051666666667,MB3
13067030367,D4,3,1389,17.869000000000003,MB4
13089021410,D4,690,339,17.870183333333333,MB3
13089021410,D2,198,337,17.872233333333334,MB4
13089021204,D4,198,269,17.875049999999998,MB5
13089021419,D4,59,1269,17.888166666666667,MB2
13135050578,D2,125,3252,17.888583333333333,MB2
13135050636,D5,61,3425,17.896416666666667,MB5
13121010130,D4,618,4139,17.908399999999997,MB5
13067030327,D4,487,2279,17.922116666666668,MB4
13067030249,D4,4,1344,17.926966666666665,MB4
13089021229,D3,616,1278,17.92905,MB3
13089022404,D2,59,4527,17.929066666666664,MB4
13067030264,D5,277,1515,17.9382,MB3
13121011515,D1,150,3766,17.952716666666667,MB1
13089022404,D4,303,4529,17.958849999999998,MB5
13089020802,D5,59,330,17.959616666666665,MB5
13135050219,D5,617,5005,17.967766666666666,MB5
13135050627,D4,819,3249,17.969833333333334,MB4
13135050614,D3,269,3308,17.97065,MB5
13121011429,D3,618,278,17.978450000000002,MB3
13067030604,D2,488,1632,17.995933333333333,MB4
13121001502,D4,303,3864,17.998883333333332,MB5
13135050528,D2,125,1917,18.006833333333336,MB2
13121010132,D5,618,625,18.0134,MB5
13121001600,D5,55,3725,18.015416666666667,MB4
13121010004,D3,314,4253,18.027916666666666,MB3
13121011635,D3,616,4078,18.02938333333333,MB2
13121011426,D3,344,38,18.03015,MB3
13121011436,D4,618,969,18.030483333333333,MB3
13067030602,D4,568,4989,18.031266666666667,MB4
13135050441,D5,618,3395,18.034283333333335,MB5
13067030907,D5,695,4910,18.035266666666665,MB5
13067030358,D3,825,1783,18.0382,MB3
13135050573,D5,269,3270,18.0407,MB3
13135050587,D5,530,3005,18.0414,MB5
13067031219,D5,569,1475,18.046133333333334,MB5
13067030355,D4,569,1639,18.053749999999997,MB5
13089021419,D5,314,1270,18.05708333333333,MB3
13089021223,D5,55,1235,18.068683333333336,MB5
13067030351,D4,568,1894,18.0733,MB2
13089021213,D3,616,448,18.07415,MB3
13121010133,D4,618,4134,18.081666666666667,MB4
13135050590,D3,535,3518,18.083333333333332,MB4
13121009103,D3,51,1033,18.084316666666666,MB3
13135050611,D4,61,3304,18.087316666666666,MB4
13121001205,D3,54,818,18.092533333333332,MB5
13089023425,D4,526,4354,18.092983333333333,MB5
13067030322,D4,487,2194,18.1062,MB3
13067030353,D4,569,1789,18.1173,MB4
13067030257,D5,3,4890,18.1371,MB5
13121011612,D4,345,49,18.158666666666665,MB4
13067030249,D5,3,1345,18.160716666666666,MB5
13135050590,D5,519,3520,18.163933333333333,MB5
13135050244,D2,345,3032,18.166033333333335,MB4
13121009607,D3,314,3973,18.167983333333332,MB3
13067030343,D3,570,1363,18.169266666666665,MB3
13121001400,D5,303,3720,18.1718,MB5
13135050317,D4,617,1959,18.17325,MB4
13121011633,D1,344,4206,18.1834,MB2
13089021709,D5,723,4400,18.18406666666667,MB5
13067030350,D5,3,1850,18.188716666666668,MB4
13121010222,D3,46,578,18.19445,MB1
13135050570,D3,535,3593,18.197333333333333,MB5
13135050589,D5,519,2870,18.206916666666665,MB5
13067030508,D4,568,1439,18.207749999999997,MB5
13135050762,D4,698,2769,18.21013333333333,MB4
13089023424,D4,54,259,18.216150000000003,MB5
13067030511,D2,568,2437,18.2176,MB3
13121011441,D4,618,284,18.225199999999997,MB3
13135050222,D4,519,3199,18.23715,MB5
13067030510,D3,487,1693,18.239166666666666,MB3
13135050613,D3,125,3578,18.247349999999997,MB3
13121010004,D2,59,4252,18.247783333333334,MB4
13067030365,D4,568,1649,18.249383333333334,MB2
13135050566,D3,345,2988,18.258950000000002,MB3
13135050578,D3,269,3253,18.268833333333337,MB3
13135050537,D5,517,2430,18.269633333333335,MB5
13067030602,D3,569,4988,18.271900000000002,MB5
13135050572,D5,269,2995,18.277516666666667,MB3
13121000400,D4,47,2424,18.278483333333334,MB3
13135050562,D4,519,3114,18.27851666666667,MB4
13089021226,D3,55,1243,18.282983333333334,MB5
13121000100,D5,690,2420,18.285116666666667,MB3
13121011515,D2,265,3767,18.28558333333333,MB2
13121008905,D3,57,518,18.287433333333336,MB3
13135050620,D5,269,3065,18.29123333333333,MB5
13121011629,D4,345,619,18.29205,MB4
13067031212,D4,544,5014,18.293566666666667,MB4
13089022602,D5,55,4545,18.2936,MB5
13135050573,D4,125,3269,18.29875,MB4
13121001600,D4,303,3724,18.30003333333333,MB5
13135050635,D5,61,3010,18.31055,MB5
13067030368,D4,3,1659,18.312516666666667,MB4
13121011656,D1,265,301,18.315266666666666,MB2
13121005300,D3,59,2598,18.31836666666667,MB5
13067030256,D2,487,1487,18.32016666666667,MB4
13121011637,D2,616,1057,18.320433333333334,MB2
13067031213,D5,568,1800,18.321083333333334,MB5
13067030262,D5,570,1855,18.326,MB5
13135050234,D4,618,2924,18.334883333333334,MB4
13067030337,D2,570,2222,18.33945,MB2
13089021608,D5,723,1120,18.33951666666667,MB5
13121001501,D3,55,4008,18.3479,MB5
13089023324,D4,526,1194,18.354233333333333,MB5
13135050573,D3,345,3268,18.36075,MB5
13121011632,D3,265,4178,18.36215,MB3
13089021416,D5,314,5030,18.363333333333333,MB3
13067030362,D5,488,1665,18.37295,MB5
13089021420,D3,59,4483,18.382749999999998,MB3
13063980000,D5,381,2100,18.387666666666668,MB5
13135050559,D5,344,3560,18.396683333333332,MB5
13135050558,D5,697,3600,18.405916666666666,MB5
13121011419,D2,825,1372,18.407516666666666,MB2
13121010003,D3,314,573,18.409483333333334,MB3
13121009104,D3,51,878,18.416316666666667,MB3
13135050563,D3,344,3238,18.420983333333332,MB4
13089020200,D4,55,4344,18.427916666666665,MB5
13135050520,D5,344,4955,18.429266666666667,MB4
13067030604,D5,3,1635,18.437833333333334,MB5
13121011661,D2,150,4272,18.438750000000002,MB2
13067030268,D5,276,1485,18.446083333333334,MB5
13067030365,D2,46,1647,18.446816666666667,MB3
13089021606,D4,59,1229,18.446866666666665,MB4
13121010131,D3,616,803,18.453966666666666,MB3
13135050224,D3,345,3283,18.455516666666664,MB3
13067030354,D3,568,2473,18.45681666666667,MB2
13067030511,D4,569,2439,18.458233333333332,MB4
13121000202,D4,47,544,18.47218333333333,MB4
13135050226,D4,124,3049,18.47283333333333,MB4
13135050564,D3,344,3123,18.48435,MB3
13121010311,D3,337,4018,18.491083333333332,MB5
13067030351,D2,695,1892,18.497349999999997,MB3
13135050121,D4,262,3024,18.500066666666665,MB4
13135050541,D5,517,2125,18.5064,MB5
13121009201,D3,690,3953,18.507033333333332,MB3
13121009201,D4,198,3954,18.50906666666667,MB4
13121010220,D5,695,645,18.515933333333333,MB4
13135050619,D5,269,2735,18.518700000000003,MB5
13121008802,D3,59,3838,18.523316666666666,MB4
13121001206,D3,54,1028,18.534916666666668,MB5
13121011435,D3,314,963,18.538283333333332,MB4
13121011417,D2,825,22,18.539966666666665,MB2
13121011434,D2,616,1012,18.554516666666665,MB2
13121010402,D1,841,4266,18.556616666666667,MB1
13067030261,D5,3,4920,18.587316666666666,MB5
13067031113,D5,567,2120,18.5898,MB5
13089022403,D5,54,2765,18.590233333333334,MB5
13135050625,D3,268,3093,18.597966666666665,MB2
13089021224,D4,46,1094,18.602916666666665,MB5
13121011428,D3,618,1043,18.603,MB3
13135050112,D3,378,3458,18.628133333333334,MB3
13121010137,D5,570,4250,18.62965,MB4
13121011644,D2,46,292,18.633066666666664,MB2
13135050521,D5,269,4960,18.64013333333333,MB4
13135050564,D5,697,3125,18.642116666666666,MB4
13067030264,D3,6,1513,18.67213333333333,MB4
13067030365,D3,695,1648,18.673433333333332,MB4
13089021104,D3,59,1213,18.676783333333333,MB3
13121011658,D3,618,3808,18.684900000000003,MB3
13121000100,D3,54,2418,18.695833333333333,MB4
13089021305,D5,46,115,18.701199999999996,MB5
13067030324,D4,824,2249,18.70136666666667,MB4
13067030265,D3,6,1518,18.702099999999998,MB2
13121011648,D4,265,4114,18.702116666666665,MB3
13135050762,D3,518,2768,18.712133333333334,MB5
13089021101,D4,46,184,18.717033333333333,MB3
13135050618,D5,104,3470,18.725733333333334,MB4
13067030243,D5,3,4905,18.72908333333333,MB5
13121011639,D2,616,1052,18.729583333333334,MB3
13121010222,D2,570,577,18.74191666666667,MB2
13067030265,D2,487,1517,18.74748333333333,MB3
13067030322,D2,46,2192,18.75133333333333,MB4
13121008903,D5,47,355,18.7621,MB5
13135050520,D3,535,4953,18.76928333333333,MB5
13135050116,D2,265,2957,18.770933333333335,MB4
13121009405,D5,47,535,18.77465,MB3
13067030324,D5,488,2250,18.798383333333334,MB5
13121009202,D4,47,3924,18.8144,MB3
13121008909,D3,57,553,18.818083333333334,MB3
13121010133,D3,55,4133,18.8189,MB5
13067031112,D4,570,2289,18.840366666666668,MB4
13067030277,D5,488,1775,18.851816666666664,MB5
13121001204,D2,54,812,18.85735,MB5
13121010221,D3,55,4163,18.87535,MB4
13067030511,D5,695,2440,18.875883333333334,MB5
13135050318,D5,46,1965,18.88018333333333,MB5
13067030354,D2,695,2472,18.880883333333333,MB3
13067030364,D5,488,1730,18.88993333333333,MB5
13089021222,D4,198,4404,18.894633333333335,MB5
13067030250,D5,568,1525,18.90921666666667,MB5
13121011507,D2,151,972,18.910566666666668,MB2
13135050756,D5,518,2750,18.9164,MB5
13121011646,D2,616,1022,18.91668333333333,MB2
13121011426,D4,618,39,18.924249999999997,MB4
13067030340,D2,487,1357,18.939683333333335,MB2
13135050236,D4,616,3209,18.948,MB5
13121011446,D3,570,4153,18.952033333333336,MB3
13089021505,D2,59,1307,18.956683333333334,MB5
13121009203,D3,690,538,18.96738333333333,MB3
13121009203,D5,198,540,18.96943333333333,MB4
13089020100,D5,303,4330,18.97218333333333,MB5
13067030252,D4,6,1779,18.97395,MB5
13135050231,D3,616,3213,18.974666666666668,MB4
13121010005,D3,59,4258,18.97716666666667,MB4
13067030242,D5,3,1335,18.998966666666668,MB5
13121011656,D2,344,302,19.000433333333334,MB3
13121011635,D4,265,4079,19.010283333333334,MB3
13089023702,D4,59,4459,19.016399999999997,MB5
13121009410,D4,690,799,19.018683333333335,MB4
13067031112,D5,544,2290,19.019233333333332,MB5
13121009410,D3,198,798,19.020733333333332,MB5
13135050561,D4,617,3219,19.02275,MB3
13121011627,D4,618,4184,19.025316666666665,MB3
13135050322,D4,344,2004,19.030116666666668,MB4
13121011429,D5,314,280,19.033016666666665,MB4
13121011633,D3,265,4208,19.03745,MB3
13089023438,D5,54,4680,19.040066666666668,MB5
13121010221,D5,618,4165,19.054016666666666,MB5
13121009803,D2,55,3957,19.079383333333332,MB3
13121010121,D3,55,63,19.079600000000003,MB3
13135050237,D3,616,3203,19.083383333333334,MB3
13121010204,D5,568,4700,19.083433333333335,MB4
13121011436,D3,314,968,19.085050000000003,MB4
13135050231,D5,268,3215,19.089233333333333,MB5
13121009105,D3,51,653,19.089916666666667,MB3
13135050521,D4,345,4959,19.093733333333333,MB5
13135050232,D3,125,3608,19.110833333333336,MB3
13089022501,D4,54,4439,19.116733333333332,MB5
13121001102,D3,54,808,19.122316666666666,MB5
13067031111,D5,567,2285,19.12885,MB5
13067030340,D4,570,1359,19.133483333333334,MB3
13135050765,D4,517,3339,19.134083333333333,MB5
13067030335,D3,825,2218,19.1351,MB3
13067030410,D2,568,2072,19.135583333333333,MB2
13135050567,D5,535,2905,19.138516666666664,MB5
13121009900,D2,59,2407,19.1444,MB2
13135050235,D4,618,3019,19.1588,MB4
13121010223,D2,695,3967,19.163216666666663,MB2
13067030358,D4,487,1784,19.163433333333334,MB4
13135050572,D4,345,2994,19.16935,MB4
13121000400,D5,57,2425,19.1709,MB4
13135050611,D5,378,3305,19.172733333333333,MB5
13121011658,D5,345,3810,19.17305,MB4
13121009002,D5,47,3880,19.19748333333333,MB4
13089021211,D5,617,380,19.20491666666667,MB5
